0.6367521367521367  0 0 0 1 1 18 0 1 0 0 3 0 0 0 0 0 0 0 0 0 12 0 0 0 15 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 6 0 0 2 0 1 0 0 0 0 0 0 5 0 12 0 0 0 0 0 0 0 0 1 0 4 3 2 5 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
0.5350877192982456  1 0 0 1 0 20 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 2 0 0 0 1 0 0 1 1 0 0 13 0 5 0 0 0 0 0 0 4 19 1 0 7 6 0 0 0 3 0 0 0 0 0 0 5 0 5 1 0 1 5 0 0 0 0 0 0 0 0 3 0 20 0 1 0 0 0 0 0 87 0 0 0 17 2 0 2 0 1 0 0 0
0.5366518922604842  0 7 0 1 2 16 1 0 0 0 0 0 0 0 0 0 2 15 0 0 2 0 0 1 55 0 24 1 0 0 1 2 0 1 0 0 0 4 2 0 0 2 0 0 0 19 0 0 34 0 0 5 3 3 1 4 0 1 1 0 3 0 4 0 2 0 6 0 0 0 0 0 0 7 0 4 1 27 0 1 1 4 0 0 0 20 0 0 0 0 4 2 1 1 1 0 0 0
0.4917075449661294  0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 2 0 0 0 0 0 0 0 6 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 25 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 1 0 3 0 0 0 0 0 0 3 0 0 0 81 0 0 0 0 0 1 0 4 0 0 0 0 0 0 2 0 0 0 0 0
0.5200374531835206  4 15 1 0 0 35 0 0 0 1 0 2 0 0 2 0 4 0 0 0 0 0 0 0 34 0 1 0 1 0 0 9 0 0 0 0 0 0 1 2 0 3 1 0 0 20 3 0 18 0 0 1 3 3 0 0 0 0 0 1 2 0 1 0 3 0 2 0 1 0 0 1 0 3 0 9 0 3 2 3 2 0 0 3 0 135 1 1 0 0 9 0 2 1 2 0 0 0
0.5075669383003493  1 9 0 1 0 17 0 0 0 0 0 0 1 0 0 2 8 0 0 0 1 0 0 0 37 0 1 0 0 0 0 0 1 1 0 0 0 3 2 1 1 1 24 0 1 14 0 0 10 0 1 0 5 7 0 0 0 0 0 4 0 0 0 0 2 1 1 0 0 3 0 0 0 1 0 6 0 16 0 3 2 0 0 0 0 6 1 0 2 0 12 0 2 1 0 0 0 0
0.5379803395889187  1 12 0 1 0 14 0 0 0 3 0 0 0 0 0 2 3 1 0 0 0 0 1 0 13 0 5 0 0 0 0 1 0 2 2 0 0 3 1 1 0 1 2 0 2 8 2 0 22 0 0 5 1 0 0 2 1 1 0 0 2 0 1 0 1 0 1 0 0 2 0 0 0 1 0 4 0 29 1 0 0 1 0 0 0 13 0 0 0 2 7 1 8 0 0 3 1 0
0.5197177251971773  48 47 5 8 6 281 6 1 1 0 0 5 0 0 0 4 7 2 0 0 3 1 0 3 348 0 39 0 2 0 2 1 3 3 0 11 0 8 0 0 10 9 0 15 8 168 22 0 126 4 0 39 27 16 0 23 6 0 0 54 11 5 15 3 2 2 11 0 2 0 1 0 14 20 0 10 2 63 24 6 5 0 1 20 0 152 27 0 44 14 9 2 19 2 29 1 0 0
0.4996243425995492  7 11 1 2 0 20 0 0 0 0 0 0 1 0 0 0 4 3 0 0 0 1 0 0 17 0 3 0 1 0 0 8 6 2 0 0 0 21 0 3 0 4 0 0 0 11 2 0 18 1 0 6 0 5 0 2 0 2 2 0 3 0 2 3 0 1 4 0 0 0 0 0 1 2 0 5 0 47 0 2 2 1 0 0 0 4 1 1 1 1 1 4 0 2 4 0 0 0
0.4479166666666667  1 0 0 5 0 37 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 39 0 0 0 0 0 0 1 0 0 0 0 0 22 0 0 0 0 0 0 0 19 0 0 31 0 0 0 0 16 0 0 0 0 0 0 2 0 1 0 0 0 6 0 0 0 0 0 0 2 0 2 0 28 0 0 2 3 0 0 0 16 0 0 0 0 0 0 1 0 0 0 0 0
