0.5145839729812711  0 3 0 9 0 0 0 0 9 0 0 0 0 0 27 4 177 3 0 0 0 0 2 6 1 8 0 0 0 5 0 0 0 1 0
0.5173240938166311  3 1 0 7 0 6 0 0 10 0 0 19 0 0 2 5 128 1 3 0 0 0 2 8 0 9 2 0 0 3 1 0 0 2 0
0.5350877192982456  0 0 0 6 3 4 0 0 2 0 0 1 0 0 7 0 97 0 1 0 0 0 0 8 0 10 0 0 0 0 1 1 0 1 0
0.5044271532063321  0 0 0 4 1 0 0 0 14 0 0 4 0 0 71 2 96 0 0 0 0 0 10 34 1 9 0 0 0 1 0 1 0 7 0
0.5366518922604842  0 3 0 0 0 0 0 0 7 0 0 1 0 0 6 2 142 0 0 0 0 0 15 10 0 28 0 0 0 0 0 0 0 2 0
0.4733994589720469  0 0 0 58 0 1 0 0 10 0 2 0 0 0 102 0 89 0 0 0 0 0 1 4 0 6 0 0 0 0 0 0 0 0 0
0.5075669383003493  1 3 0 3 0 0 0 0 12 0 0 6 0 0 4 2 139 4 0 0 0 0 26 11 0 15 1 1 0 0 0 0 0 2 0
0.520952380952381  1 2 0 11 1 379 0 3 48 0 2 22 0 9 79 1 238 0 0 1 0 0 45 20 3 36 2 2 0 3 0 2 0 17 0
0.5085809962327333  0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 3 212 0 40 0 0 0 0 2 1 6 1 0 0 0 0 1 0 0 38
0.5245700245700246  0 1 0 5 1 1 0 0 1 0 0 0 0 0 58 0 104 0 0 0 0 0 0 1 3 3 0 0 0 0 0 0 0 0 1
0.520368574199806  0 5 0 11 0 40 0 2 5 0 0 11 0 0 77 2 146 0 3 0 0 0 4 3 1 5 1 0 0 0 5 0 0 3 3
0.5213903743315508  0 1 0 1 0 0 0 0 1 0 0 0 0 0 7 0 113 0 7 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 6
0.5005263157894737  1 0 0 3 0 0 0 2 4 0 1 3 0 0 4 0 94 0 1 0 0 0 1 3 1 4 0 1 0 0 0 0 0 5 0
0.5181198421241479  0 1 0 4 0 1 0 0 9 0 0 2 0 0 2 0 123 1 0 0 0 0 1 10 2 4 0 0 0 0 6 1 0 3 0
0.5160468670402445  24 27 0 19 4 0 2 3 92 0 9 32 0 0 5 46 183 8 1 0 0 0 2 19 1 38 7 0 1 6 0 6 8 32 0
0.5406976744186046  1 2 0 8 0 0 0 0 6 0 0 0 0 0 3 0 224 0 0 0 0 0 3 7 0 16 0 0 0 1 1 0 0 2 0
0.4955543933054393  0 1 0 5 0 0 0 0 1 0 0 0 0 0 15 0 93 0 1 0 0 0 0 2 0 4 0 0 0 1 3 0 0 0 1
0.5320197044334976  0 0 0 2 0 1 0 0 1 0 0 1 0 0 37 1 114 0 0 0 0 0 6 2 0 2 0 0 0 0 0 0 0 0 0
0.48900038595137013  0 2 0 0 0 0 0 0 2 0 0 2 0 0 8 1 131 0 0 0 0 0 2 5 1 9 1 0 1 0 0 0 0 1 0
0.537956204379562  2 2 0 0 0 0 0 1 2 0 0 3 0 0 46 0 134 0 0 0 0 0 2 3 1 5 0 0 0 0 0 0 0 0 0
0.4946767474155223  3 0 0 0 2 0 0 0 11 0 1 4 0 0 1 1 133 1 0 0 0 0 0 16 2 11 0 0 1 0 0 0 0 12 5
0.5099135739705135  0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 136 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
